CustomerID,first_purchase,last_purchase,frequency,line_items,total_units,total_revenue,avg_unit_price,avg_basket_size,country,recency_days,tenure_days,orders_per_day,revenue_per_order,units_per_order,days_since_first_purchase,days_since_last_purchase,purchase_span_days,is_inactive_90d,is_high_value,is_repeat_customer,source_row_count
13816,2011-10-06 14:37:00,2011-11-16 08:38:00,2,28,269,571.6700000000001,4.742142857142857,9.607142857142858,Germany,24,40,0.05,285.83500000000004,134.5,64,24,40,False,False,True,28
13817,2010-12-23 11:46:00,2011-11-10 17:49:00,2,24,211,382.98,3.219583333333333,8.791666666666666,Germany,29,322,0.006211180124223602,191.49,105.5,352,29,322,False,False,True,24
13818,2010-10-06 12:35:00,2010-10-06 12:35:00,1,5,60,61.28,1.3439999999999999,12.0,United Kingdom,430,0,,61.28,60.0,430,430,0,True,False,False,5
13819,2009-12-01 16:18:00,2011-02-11 10:38:00,6,101,2309,2642.35,2.096930693069307,22.861386138613863,United Kingdom,302,436,0.013761467889908258,440.39166666666665,384.8333333333333,738,302,436,True,True,True,101
13820,2010-01-28 12:26:00,2010-10-17 13:46:00,3,90,287,660.65,2.8554444444444447,3.188888888888889,United Kingdom,418,262,0.011450381679389313,220.21666666666667,95.66666666666667,681,418,262,True,False,True,90
13821,2010-01-04 13:36:00,2011-07-18 09:49:00,6,209,483,1410.73,3.5632057416267946,2.311004784688995,United Kingdom,145,559,0.01073345259391771,235.12166666666667,80.5,704,145,559,True,False,True,209
13822,2011-10-30 15:55:00,2011-12-04 12:13:00,2,96,611,632.0,1.7905208333333331,6.364583333333333,United Kingdom,6,34,0.058823529411764705,316.0,305.5,40,6,34,False,False,True,96
13823,2009-12-15 14:34:00,2011-11-21 10:22:00,7,163,1564,3403.4500000000003,4.701165644171779,9.595092024539877,United Kingdom,19,705,0.009929078014184398,486.2071428571429,223.42857142857142,724,19,705,False,True,True,163
13824,2010-03-12 15:17:00,2011-11-07 12:41:00,12,100,1442,3314.76,2.8638,14.42,United Kingdom,33,604,0.019867549668874173,276.23,120.16666666666667,637,33,604,False,True,True,100
13825,2009-12-09 14:30:00,2010-03-28 11:02:00,2,40,182,255.59,2.7575,4.55,United Kingdom,622,108,0.018518518518518517,127.795,91.0,730,622,108,True,False,True,40
13826,2011-06-16 13:48:00,2011-06-16 13:48:00,1,10,82,189.5,5.7299999999999995,8.2,United Kingdom,176,0,,189.5,82.0,176,176,0,True,False,False,10
13827,2011-07-19 15:38:00,2011-10-13 12:38:00,3,93,141,412.05,3.7441935483870967,1.5161290322580645,United Kingdom,58,85,0.03529411764705882,137.35,47.0,143,58,85,False,False,True,93
13828,2011-11-17 16:02:00,2011-11-17 16:02:00,1,15,311,209.49,1.9046666666666667,20.733333333333334,United Kingdom,22,0,,209.49,311.0,22,22,0,False,False,False,15
13829,2010-10-14 18:19:00,2010-10-14 18:19:00,1,1,12,102.0,8.5,12.0,United Kingdom,421,0,,102.0,12.0,421,421,0,True,False,False,1
13830,2010-05-07 12:24:00,2010-05-07 12:24:00,1,11,47,156.85000000000002,7.177272727272728,4.2727272727272725,United Kingdom,582,0,,156.85000000000002,47.0,582,582,0,True,False,False,11
13831,2009-12-10 14:50:00,2011-11-23 15:41:00,18,187,2557,7023.58,4.492406417112299,13.67379679144385,United Kingdom,16,713,0.025245441795231416,390.19888888888886,142.05555555555554,729,16,713,False,True,True,187
13832,2010-10-13 14:41:00,2011-11-20 15:36:00,2,57,422,613.6899999999999,2.6050877192982456,7.4035087719298245,United Kingdom,19,403,0.004962779156327543,306.84499999999997,211.0,422,19,403,False,False,True,57
13833,2010-10-31 14:11:00,2011-07-03 13:27:00,2,45,244,701.36,4.607555555555556,5.4222222222222225,United Kingdom,159,244,0.00819672131147541,350.68,122.0,404,159,244,True,False,True,45
13834,2010-02-08 12:52:00,2010-05-12 10:27:00,2,16,221,324.19,5.724375,13.8125,United Kingdom,577,92,0.021739130434782608,162.095,110.5,669,577,92,True,False,True,16
13835,2010-03-04 08:26:00,2011-11-14 15:37:00,7,71,520,1095.27,3.7553521126760563,7.323943661971831,United Kingdom,25,620,0.01129032258064516,156.46714285714285,74.28571428571429,646,25,620,False,False,True,71
13836,2010-10-21 13:27:00,2010-11-05 13:31:00,2,31,273,620.37,4.034193548387097,8.806451612903226,United Kingdom,399,15,0.13333333333333333,310.185,136.5,414,399,15,True,False,True,31
13837,2011-01-26 12:15:00,2011-05-12 12:10:00,2,19,183,271.24,2.1978947368421053,9.631578947368421,United Kingdom,212,105,0.01904761904761905,135.62,91.5,318,212,105,True,False,True,19
13838,2010-05-09 11:40:00,2011-12-04 11:00:00,10,472,794,1966.09,3.1240466101694913,1.6822033898305084,United Kingdom,6,573,0.017452006980802792,196.60899999999998,79.4,580,6,573,False,False,True,472
13839,2010-08-10 13:52:00,2010-08-10 13:52:00,1,7,25,139.95000000000002,5.635714285714286,3.5714285714285716,United Kingdom,486,0,,139.95000000000002,25.0,486,486,0,True,False,False,7
13840,2010-10-19 13:34:00,2010-10-19 13:34:00,1,40,358,651.4,2.8745000000000003,8.95,United Kingdom,416,0,,651.4,358.0,416,416,0,True,False,False,40
13841,2011-04-01 12:10:00,2011-04-01 12:10:00,1,1,100,85.0,0.85,100.0,United Kingdom,253,0,,85.0,100.0,253,253,0,True,False,False,1
13842,2010-02-16 15:54:00,2011-10-12 10:51:00,18,355,2879,5629.91,4.139183098591549,8.109859154929577,United Kingdom,59,602,0.029900332225913623,312.7727777777778,159.94444444444446,661,59,602,False,True,True,355
13843,2010-11-23 17:48:00,2010-11-23 17:48:00,1,18,145,319.75,3.9166666666666665,8.055555555555555,United Kingdom,381,0,,319.75,145.0,381,381,0,True,False,False,18
13844,2011-11-28 13:21:00,2011-11-28 13:21:00,1,20,196,361.62,2.4605,9.8,United Kingdom,11,0,,361.62,196.0,11,11,0,False,False,False,20
13845,2011-10-06 08:25:00,2011-10-06 08:25:00,1,9,182,312.98,1.9544444444444444,20.22222222222222,United Kingdom,65,0,,312.98,182.0,65,65,0,False,False,False,9
13846,2010-11-05 09:47:00,2011-11-15 12:07:00,4,81,705,1307.79,3.1560493827160494,8.703703703703704,United Kingdom,25,375,0.010666666666666666,326.9475,176.25,400,25,375,False,False,True,81
13847,2009-12-20 10:41:00,2009-12-20 10:41:00,1,19,96,310.72,5.931052631578948,5.052631578947368,United Kingdom,720,0,,310.72,96.0,720,720,0,True,False,False,19
13848,2009-12-09 16:17:00,2011-09-08 12:58:00,8,11,10200,3335.0,0.3845454545454546,927.2727272727273,United Kingdom,92,637,0.012558869701726845,416.875,1275.0,730,92,637,True,True,True,11
13849,2010-03-25 12:03:00,2011-10-19 10:59:00,5,220,1883,3469.3,3.655363636363636,8.559090909090909,United Kingdom,52,572,0.008741258741258742,693.86,376.6,625,52,572,False,True,True,220
13850,2011-08-02 14:04:00,2011-08-02 14:04:00,1,93,944,1595.48,2.4186021505376343,10.150537634408602,United Kingdom,129,0,,1595.48,944.0,129,129,0,True,False,False,93
13851,2010-01-29 11:54:00,2011-09-05 12:36:00,8,140,2525,4606.46,2.665357142857143,18.035714285714285,United Kingdom,96,584,0.0136986301369863,575.8075,315.625,680,96,584,True,True,True,140
13852,2010-04-08 09:06:00,2010-04-08 09:06:00,1,11,85,187.35000000000002,3.7409090909090907,7.7272727272727275,United Kingdom,611,0,,187.35000000000002,85.0,611,611,0,True,False,False,11
13853,2011-10-13 14:18:00,2011-10-13 14:18:00,1,23,312,1090.14,4.546086956521739,13.565217391304348,United Kingdom,57,0,,1090.14,312.0,57,57,0,False,False,False,23
13854,2010-01-08 11:28:00,2011-12-01 09:06:00,39,181,3710,12253.96,4.376574585635359,20.497237569060772,United Kingdom,9,691,0.056439942112879886,314.2041025641025,95.12820512820512,701,9,691,False,True,True,181
13855,2009-12-08 16:56:00,2010-07-27 09:53:00,4,73,575,1310.3400000000001,3.1505479452054796,7.876712328767123,United Kingdom,501,230,0.017391304347826087,327.58500000000004,143.75,731,501,230,True,False,True,73
13856,2010-03-30 15:40:00,2011-06-24 10:03:00,11,54,1105,1142.03,3.580925925925926,20.462962962962962,United Kingdom,169,450,0.024444444444444446,103.82090909090908,100.45454545454545,619,169,450,True,False,True,54
13857,2010-05-17 14:21:00,2010-11-11 12:54:00,6,128,782,1001.01,2.147578125,6.109375,United Kingdom,393,177,0.03389830508474576,166.835,130.33333333333334,571,393,177,True,False,True,128
13858,2011-10-13 16:17:00,2011-10-13 16:17:00,1,11,75,216.17,4.335454545454545,6.818181818181818,United Kingdom,57,0,,216.17,75.0,57,57,0,False,False,False,11
13859,2010-06-28 15:36:00,2011-01-17 16:14:00,2,36,167,515.86,4.354444444444444,4.638888888888889,United Kingdom,326,203,0.009852216748768473,257.93,83.5,529,326,203,True,False,True,36
13860,2011-09-14 09:27:00,2011-12-08 12:57:00,5,76,591,1245.9,3.514605263157895,7.776315789473684,United Kingdom,1,85,0.058823529411764705,249.18,118.2,87,1,85,False,False,True,76
13861,2010-06-27 11:37:00,2010-10-06 14:20:00,2,21,225,273.26,2.770952380952381,10.714285714285714,United Kingdom,429,101,0.019801980198019802,136.63,112.5,531,429,101,True,False,True,21
13862,2010-11-15 13:43:00,2011-11-21 16:24:00,9,160,1927,2556.09,1.7403749999999998,12.04375,United Kingdom,18,371,0.02425876010781671,284.01,214.11111111111111,389,18,371,False,True,True,160
13863,2010-04-25 13:09:00,2011-04-06 10:20:00,4,70,553,1239.55,4.389571428571428,7.9,United Kingdom,248,345,0.011594202898550725,309.8875,138.25,593,248,345,True,False,True,70
13864,2010-11-18 12:50:00,2010-11-18 12:50:00,1,1,192,662.4000000000001,3.45,192.0,United Kingdom,387,0,,662.4000000000001,192.0,387,387,0,True,False,False,1
13865,2011-02-23 12:04:00,2011-10-12 13:31:00,4,30,204,501.56,3.902333333333333,6.8,United Kingdom,58,231,0.017316017316017316,125.39,51.0,290,58,231,False,False,True,30
13866,2011-09-26 14:54:00,2011-09-26 14:54:00,1,7,57,145.67000000000002,3.375714285714286,8.142857142857142,United Kingdom,74,0,,145.67000000000002,57.0,74,74,0,False,False,False,7
13867,2011-05-05 17:28:00,2011-11-08 15:48:00,3,61,513,1015.29,3.9440983606557376,8.40983606557377,United Kingdom,31,186,0.016129032258064516,338.43,171.0,218,31,186,False,False,True,61
13868,2011-11-01 12:45:00,2011-12-02 16:32:00,2,33,1964,3192.54,1.8542424242424242,59.515151515151516,United Kingdom,7,31,0.06451612903225806,1596.27,982.0,39,7,31,False,True,True,33
13869,2010-01-17 14:53:00,2011-08-08 13:53:00,10,860,4358,8111.57,2.987453488372093,5.067441860465117,United Kingdom,123,567,0.01763668430335097,811.1569999999999,435.8,691,123,567,True,True,True,860
13870,2010-02-08 12:08:00,2011-12-07 13:23:00,15,241,3449,5712.08,2.4407053941908714,14.311203319502075,United Kingdom,2,667,0.022488755622188907,380.80533333333335,229.93333333333334,670,2,667,False,True,True,241
13871,2009-12-20 13:09:00,2011-11-17 10:49:00,17,402,3502,7885.85,3.691791044776119,8.711442786069652,United Kingdom,23,696,0.02442528735632184,463.8735294117647,206.0,719,23,696,False,True,True,402
13872,2009-12-14 09:56:00,2010-06-30 15:35:00,3,57,339,919.57,4.236666666666667,5.947368421052632,United Kingdom,527,198,0.015151515151515152,306.52333333333337,113.0,726,527,198,True,False,True,57
13873,2010-03-03 12:31:00,2011-08-12 10:08:00,8,60,472,1038.92,4.6055,7.866666666666666,United Kingdom,120,526,0.015209125475285171,129.865,59.0,647,120,526,True,False,True,60
13874,2010-02-04 18:39:00,2010-12-16 18:20:00,7,69,864,2049.15,3.7728985507246375,12.521739130434783,United Kingdom,358,314,0.022292993630573247,292.7357142857143,123.42857142857143,673,358,314,True,False,True,69
13875,2009-12-17 10:30:00,2011-10-17 09:36:00,14,270,3072,4814.37,3.3492962962962967,11.377777777777778,United Kingdom,54,668,0.020958083832335328,343.88357142857143,219.42857142857142,723,54,668,False,True,True,270
13876,2011-10-07 10:22:00,2011-10-07 10:22:00,1,7,36,122.7,5.114285714285714,5.142857142857143,United Kingdom,64,0,,122.7,36.0,64,64,0,False,False,False,7
13877,2010-01-19 10:53:00,2011-09-14 15:49:00,3,23,478,449.68,2.4439130434782608,20.782608695652176,United Kingdom,86,603,0.004975124378109453,149.89333333333335,159.33333333333334,690,86,603,False,False,True,23
13878,2010-04-14 13:50:00,2011-10-16 12:19:00,4,107,959,2473.06,4.4264485981308415,8.962616822429906,United Kingdom,55,549,0.007285974499089253,618.265,239.75,604,55,549,False,True,True,107
13879,2010-03-04 10:49:00,2010-03-04 10:49:00,1,25,204,395.5,3.2724,8.16,United Kingdom,646,0,,395.5,204.0,646,646,0,True,False,False,25
13880,2010-05-26 14:29:00,2011-11-18 13:44:00,17,229,2589,4391.66,2.530131004366812,11.305676855895197,United Kingdom,21,540,0.03148148148148148,258.33294117647057,152.2941176470588,562,21,540,False,True,True,229
13881,2010-03-04 14:41:00,2011-12-06 12:50:00,43,457,29760,45179.1,2.7852516411378554,65.12035010940919,United Kingdom,4,641,0.06708268330733229,1050.6767441860466,692.0930232558139,645,4,641,False,True,True,457
13882,2011-10-06 15:28:00,2011-12-07 11:16:00,5,65,953,1191.13,3.381846153846154,14.661538461538461,United Kingdom,3,61,0.08196721311475409,238.22600000000003,190.6,64,3,61,False,False,True,65
13883,2009-12-08 17:26:00,2011-11-29 10:45:00,15,316,3584,6560.02,3.2068354430379746,11.341772151898734,United Kingdom,11,720,0.020833333333333332,437.3346666666667,238.93333333333334,731,11,720,False,True,True,316
13884,2010-08-26 19:57:00,2011-12-02 16:30:00,10,190,797,1888.48,3.435631578947368,4.1947368421052635,United Kingdom,7,462,0.021645021645021644,188.848,79.7,470,7,462,False,False,True,190
13885,2011-05-23 08:52:00,2011-06-03 15:07:00,2,28,182,506.8,3.960714285714286,6.5,United Kingdom,189,11,0.18181818181818182,253.4,91.0,201,189,11,True,False,True,28
13886,2011-09-29 13:17:00,2011-09-29 13:17:00,1,16,126,243.56,3.805,7.875,United Kingdom,71,0,,243.56,126.0,71,71,0,False,False,False,16
13887,2011-05-19 17:22:00,2011-05-19 17:22:00,1,19,147,349.55,3.8542105263157898,7.7368421052631575,United Kingdom,204,0,,349.55,147.0,204,204,0,True,False,False,19
13888,2010-05-13 11:57:00,2011-08-12 10:13:00,7,184,903,2169.05,4.044184782608696,4.907608695652174,United Kingdom,120,455,0.015384615384615385,309.86428571428576,129.0,576,120,455,True,False,True,184
13889,2010-01-22 14:32:00,2011-09-08 09:13:00,6,83,979,1991.23,2.927951807228916,11.795180722891565,United Kingdom,93,593,0.01011804384485666,331.87166666666667,163.16666666666666,686,93,593,True,False,True,83
13890,2009-12-06 15:15:00,2011-12-08 15:36:00,14,173,1392,2927.38,3.236300578034682,8.046242774566474,United Kingdom,1,732,0.01912568306010929,209.09857142857143,99.42857142857143,733,1,732,False,True,True,173
13891,2010-05-06 16:02:00,2010-11-26 15:57:00,3,100,479,863.5600000000001,2.5675,4.79,United Kingdom,378,203,0.014778325123152709,287.85333333333335,159.66666666666666,582,378,203,True,False,True,100
13892,2010-05-13 10:32:00,2011-11-13 11:50:00,6,36,3125,1267.6499999999999,0.9688888888888889,86.80555555555556,United Kingdom,27,549,0.01092896174863388,211.27499999999998,520.8333333333334,576,27,549,False,False,True,36
13893,2011-02-15 11:30:00,2011-02-15 11:30:00,1,21,190,821.1,6.199999999999999,9.047619047619047,United Kingdom,298,0,,821.1,190.0,298,298,0,True,False,False,21
13894,2011-02-02 12:54:00,2011-11-16 09:44:00,3,27,354,564.62,2.6707407407407406,13.11111111111111,United Kingdom,24,286,0.01048951048951049,188.20666666666668,118.0,310,24,286,False,False,True,27
13895,2009-12-03 13:09:00,2011-11-11 16:57:00,6,186,2060,4008.52,3.813333333333333,11.075268817204302,United Kingdom,28,708,0.00847457627118644,668.0866666666667,343.3333333333333,736,28,708,False,True,True,186
13896,2010-03-24 08:55:00,2010-03-24 08:55:00,1,21,149,388.55,3.2452380952380957,7.095238095238095,United Kingdom,626,0,,388.55,149.0,626,626,0,True,False,False,21
13897,2010-01-31 13:48:00,2011-10-20 14:30:00,3,59,820,1160.72,2.2340677966101694,13.898305084745763,United Kingdom,50,627,0.004784688995215311,386.9066666666667,273.3333333333333,677,50,627,False,False,True,59
13898,2010-10-24 15:42:00,2011-01-18 10:28:00,2,46,544,686.4,2.03,11.826086956521738,United Kingdom,326,85,0.023529411764705882,343.2,272.0,411,326,85,True,False,True,46
13899,2011-03-10 09:30:00,2011-11-23 13:40:00,2,19,156,388.52,3.0310526315789477,8.210526315789474,United Kingdom,16,258,0.007751937984496124,194.26,78.0,275,16,258,False,False,True,19
13900,2010-03-25 13:46:00,2011-06-09 19:26:00,6,95,938,1610.59,2.912,9.873684210526315,United Kingdom,183,441,0.013605442176870748,268.4316666666667,156.33333333333334,624,183,441,True,False,True,95
13901,2010-01-05 09:29:00,2011-09-28 14:48:00,15,310,3344,5676.34,3.7046129032258066,10.787096774193548,United Kingdom,72,631,0.02377179080824089,378.42266666666666,222.93333333333334,704,72,631,False,True,True,310
13902,2009-12-15 10:02:00,2010-03-17 13:09:00,5,63,220600,34095.26,0.826984126984127,3501.5873015873017,Denmark,632,92,0.05434782608695652,6819.052000000001,44120.0,725,632,92,True,True,True,63
13903,2010-11-04 17:44:00,2010-11-04 17:44:00,1,10,103,165.45000000000002,3.18,10.3,United Kingdom,400,0,,165.45000000000002,103.0,400,400,0,True,False,False,10
13904,2011-02-18 11:18:00,2011-11-02 13:41:00,2,26,332,332.64,1.323846153846154,12.76923076923077,United Kingdom,37,257,0.007782101167315175,166.32,166.0,295,37,257,False,False,True,26
13905,2009-12-07 11:41:00,2009-12-07 11:41:00,1,12,135,312.65,4.833333333333333,11.25,United Kingdom,733,0,,312.65,135.0,733,733,0,True,False,False,12
13906,2010-10-26 15:00:00,2010-10-26 15:00:00,1,1,100,42.0,0.42,100.0,United Kingdom,409,0,,42.0,100.0,409,409,0,True,False,False,1
13907,2010-01-17 12:22:00,2010-01-17 12:22:00,1,4,68,136.8,2.1125,17.0,United Kingdom,692,0,,136.8,68.0,692,692,0,True,False,False,4
13908,2011-03-08 12:04:00,2011-09-21 11:49:00,4,122,1478,2369.55,2.867540983606557,12.114754098360656,United Kingdom,80,196,0.02040816326530612,592.3875,369.5,277,80,196,False,True,True,122
13909,2010-07-06 16:52:00,2010-10-12 17:22:00,2,39,302,286.6,3.5058974358974355,7.743589743589744,United Kingdom,423,98,0.02040816326530612,143.3,151.0,521,423,98,True,False,True,39
13911,2010-03-01 16:31:00,2011-10-13 15:43:00,20,238,4487,4234.99,2.2723949579831935,18.852941176470587,United Kingdom,57,590,0.03389830508474576,211.74949999999998,224.35,648,57,590,False,True,True,238
13912,2010-10-12 08:43:00,2010-10-12 08:43:00,1,7,29,124.95,4.95,4.142857142857143,United Kingdom,424,0,,124.95,29.0,424,424,0,True,False,False,7
13913,2010-07-21 10:11:00,2010-07-21 10:11:00,1,3,10,42.22,10.13,3.3333333333333335,United Kingdom,507,0,,42.22,10.0,507,507,0,True,False,False,3
13914,2011-11-03 16:28:00,2011-11-28 10:35:00,2,33,380,626.45,2.5521212121212122,11.515151515151516,United Kingdom,12,24,0.08333333333333333,313.225,190.0,36,12,24,False,False,True,33
13915,2010-11-10 15:17:00,2010-11-10 15:17:00,1,2,24,70.80000000000001,2.95,12.0,United Kingdom,394,0,,70.80000000000001,24.0,394,394,0,True,False,False,2
13916,2010-02-02 10:06:00,2010-09-02 10:04:00,4,74,673,1275.81,5.166486486486487,9.094594594594595,United Kingdom,464,211,0.018957345971563982,318.9525,168.25,676,464,211,True,False,True,74
13917,2011-06-01 12:46:00,2011-10-21 09:56:00,2,18,228,272.04,2.022222222222222,12.666666666666666,United Kingdom,50,141,0.014184397163120567,136.02,114.0,192,50,141,False,False,True,18
13918,2011-03-31 18:05:00,2011-10-21 12:25:00,2,30,1140,1212.8400000000001,2.1853333333333333,38.0,United Kingdom,50,203,0.009852216748768473,606.4200000000001,570.0,253,50,203,False,False,True,30
13919,2010-06-17 09:30:00,2011-10-11 14:24:00,4,77,1133,1360.68,2.8954545454545455,14.714285714285714,Denmark,59,481,0.008316008316008316,340.17,283.25,541,59,481,False,False,True,77
13920,2010-05-26 15:48:00,2010-10-04 12:37:00,4,86,1772,1774.68,2.55453488372093,20.6046511627907,United Kingdom,432,130,0.03076923076923077,443.67,443.0,562,432,130,True,False,True,86
13921,2009-12-18 12:19:00,2010-11-02 16:32:00,4,44,210,730.7,5.389772727272727,4.7727272727272725,United Kingdom,402,319,0.012539184952978056,182.675,52.5,722,402,319,True,False,True,44
13922,2010-08-29 14:36:00,2010-12-23 10:38:00,3,30,467,865.2,3.0589999999999997,15.566666666666666,United Kingdom,352,115,0.02608695652173913,288.40000000000003,155.66666666666666,467,352,115,True,False,True,30
13923,2011-10-17 12:33:00,2011-10-17 12:33:00,1,20,185,351.13,2.9745,9.25,United Kingdom,54,0,,351.13,185.0,54,54,0,False,False,False,20
13924,2011-09-28 15:07:00,2011-12-08 09:39:00,6,117,1575,1838.8500000000001,2.6076068376068373,13.461538461538462,United Kingdom,2,70,0.08571428571428572,306.475,262.5,72,2,70,False,False,True,117
13925,2011-07-28 12:09:00,2011-09-08 12:47:00,4,41,331,678.25,5.914390243902439,8.073170731707316,United Kingdom,93,42,0.09523809523809523,169.5625,82.75,135,93,42,True,False,True,41
13926,2011-11-16 13:16:00,2011-11-16 13:16:00,1,11,104,223.85000000000002,6.533636363636364,9.454545454545455,United Kingdom,23,0,,223.85000000000002,104.0,23,23,0,False,False,False,11
13927,2010-09-28 16:12:00,2011-09-26 12:00:00,2,41,463,708.26,2.6780487804878046,11.292682926829269,United Kingdom,75,362,0.0055248618784530384,354.13,231.5,437,75,362,False,False,True,41
13928,2011-07-29 15:59:00,2011-11-29 10:33:00,4,27,129,464.57,5.767407407407408,4.777777777777778,United Kingdom,11,122,0.03278688524590164,116.1425,32.25,133,11,122,False,False,True,27
13929,2010-01-14 07:25:00,2011-06-23 15:26:00,11,57,1566,3494.1,3.612280701754386,27.473684210526315,United Kingdom,169,525,0.02095238095238095,317.6454545454545,142.36363636363637,695,169,525,True,True,True,57
13930,2011-07-26 11:00:00,2011-10-13 09:45:00,2,17,274,337.34,1.6405882352941177,16.11764705882353,United Kingdom,58,78,0.02564102564102564,168.67,137.0,137,58,78,False,False,True,17
13931,2009-12-03 10:26:00,2011-09-05 10:12:00,11,271,3488,5257.38,2.376531365313653,12.870848708487085,United Kingdom,96,640,0.0171875,477.94363636363636,317.09090909090907,737,96,640,True,True,True,271
13932,2011-02-18 12:02:00,2011-02-18 12:02:00,1,16,72,307.4,6.103125,4.5,United Kingdom,295,0,,307.4,72.0,295,295,0,True,False,False,16
13933,2011-07-14 13:35:00,2011-08-22 14:03:00,2,23,205,608.7900000000001,3.460434782608696,8.91304347826087,United Kingdom,109,39,0.05128205128205128,304.39500000000004,102.5,148,109,39,True,False,True,23
13934,2011-03-21 08:39:00,2011-03-21 08:39:00,1,31,390,922.1,3.1870967741935483,12.580645161290322,United Kingdom,264,0,,922.1,390.0,264,264,0,True,False,False,31
13935,2010-02-25 16:01:00,2010-04-22 11:21:00,3,80,2252,6116.92,3.93925,28.15,United Kingdom,597,55,0.05454545454545454,2038.9733333333334,750.6666666666666,652,597,55,True,True,True,80
13936,2010-10-21 14:21:00,2011-06-13 08:47:00,3,59,661,939.66,2.2974576271186438,11.203389830508474,United Kingdom,180,234,0.01282051282051282,313.21999999999997,220.33333333333334,414,180,234,True,False,True,59
13937,2010-11-02 12:37:00,2011-06-23 16:35:00,2,54,587,880.13,2.4622222222222225,10.87037037037037,United Kingdom,169,233,0.008583690987124463,440.065,293.5,403,169,233,True,False,True,54
13938,2011-11-04 14:37:00,2011-11-04 14:37:00,1,7,70,71.66,1.012857142857143,10.0,United Kingdom,35,0,,71.66,70.0,35,35,0,False,False,False,7
13939,2010-04-06 12:43:00,2011-11-16 13:33:00,7,110,1608,1560.96,1.7882727272727272,14.618181818181819,United Kingdom,23,589,0.011884550084889643,222.99428571428572,229.71428571428572,613,23,589,False,False,True,110
13940,2011-07-18 16:05:00,2011-11-22 15:15:00,4,49,516,839.14,3.121428571428571,10.53061224489796,United Kingdom,17,126,0.031746031746031744,209.785,129.0,144,17,126,False,False,True,49
13941,2009-12-16 16:10:00,2011-11-18 09:43:00,15,105,5426,11122.300000000001,3.268857142857143,51.67619047619048,United Kingdom,22,701,0.021398002853067047,741.4866666666668,361.73333333333335,723,22,701,False,True,True,105
13942,2010-06-23 12:35:00,2010-06-23 12:35:00,1,1,1000,320.0,0.32,1000.0,United Kingdom,535,0,,320.0,1000.0,535,535,0,True,False,False,1
13943,2010-05-11 11:30:00,2010-05-11 11:30:00,1,15,94,246.54,4.405333333333333,6.266666666666667,United Kingdom,578,0,,246.54,94.0,578,578,0,True,False,False,15
13944,2010-02-24 15:02:00,2010-02-24 15:02:00,1,35,153,200.43,1.8194285714285714,4.371428571428571,United Kingdom,653,0,,200.43,153.0,653,653,0,True,False,False,35
13945,2010-08-17 09:59:00,2010-11-10 10:00:00,2,51,413,854.15,3.369607843137255,8.098039215686274,United Kingdom,395,85,0.023529411764705882,427.075,206.5,480,395,85,True,False,True,51
13946,2009-12-04 11:07:00,2011-09-21 13:33:00,6,56,2847,1876.23,1.9380357142857143,50.839285714285715,United Kingdom,79,656,0.009146341463414634,312.705,474.5,736,79,656,False,False,True,56
13947,2011-10-05 14:42:00,2011-10-05 14:42:00,1,5,44,90.6,2.93,8.8,United Kingdom,65,0,,90.6,44.0,65,65,0,False,False,False,5
13948,2009-12-04 12:14:00,2010-12-14 10:18:00,4,24,248,548.76,3.518333333333333,10.333333333333334,United Kingdom,361,374,0.0106951871657754,137.19,62.0,736,361,374,True,False,True,24
13949,2011-09-06 11:55:00,2011-12-07 09:35:00,6,160,2474,2427.32,1.456625,15.4625,United Kingdom,3,91,0.06593406593406594,404.55333333333334,412.3333333333333,95,3,91,False,True,True,160
13950,2011-04-07 11:29:00,2011-11-28 14:44:00,4,35,323,745.06,4.589714285714285,9.228571428571428,United Kingdom,11,235,0.01702127659574468,186.265,80.75,247,11,235,False,False,True,35
13951,2011-02-18 15:21:00,2011-06-16 16:43:00,3,39,459,674.45,3.4892307692307694,11.76923076923077,United Kingdom,176,118,0.025423728813559324,224.8166666666667,153.0,294,176,118,True,False,True,39
13952,2009-12-16 09:41:00,2011-05-06 09:00:00,14,409,5947,12823.521,3.733963325183374,14.54034229828851,United Kingdom,218,505,0.027722772277227723,915.9657857142857,424.7857142857143,724,218,505,True,True,True,409
13953,2009-12-11 12:58:00,2011-12-02 16:04:00,12,25,5224,6640.68,2.0844,208.96,United Kingdom,7,721,0.016643550624133148,553.39,435.3333333333333,728,7,721,False,True,True,25
13954,2011-09-30 10:52:00,2011-12-08 12:50:00,2,25,150,439.92,5.4508,6.0,United Kingdom,2,69,0.028985507246376812,219.96,75.0,71,2,69,False,False,True,25
13955,2010-11-29 17:35:00,2011-07-08 17:19:00,3,87,274,545.17,2.9443678160919537,3.1494252873563218,United Kingdom,154,220,0.013636363636363636,181.72333333333333,91.33333333333333,375,154,220,True,False,True,87
13956,2011-03-13 12:51:00,2011-12-04 13:20:00,5,152,491,1026.42,3.4226973684210527,3.2302631578947367,United Kingdom,5,266,0.018796992481203006,205.28400000000002,98.2,271,5,266,False,False,True,152
13957,2010-02-19 10:32:00,2010-10-18 10:02:00,3,27,157,458.25,5.2407407407407405,5.814814814814815,United Kingdom,418,240,0.0125,152.75,52.333333333333336,659,418,240,True,False,True,27
