CustomerID,recency_days,frequency,total_revenue,orders_per_day,is_inactive_90d,is_high_value,churn_risk_score,churn_label
13524,41,5,680.1800000000001,0.027932960893854747,False,False,0.38285981626403537,Active
13525,15,2,628.78,0.008583690987124463,False,False,0.38973290234773733,Active
13526,738,2,1182.0,,True,False,0.7757570602245663,Lost
13527,34,12,4683.74,0.018376722817764167,False,True,0.21115175229669955,Active
13529,79,2,307.76,0.016,False,False,0.5841187478734263,Active
13530,634,1,402.97999999999996,,True,False,0.878249404559374,Lost
13531,205,6,1738.52,0.011299435028248588,True,False,0.4555631167063627,Lost
13532,34,1,210.31,,False,False,0.581524328002722,Active
13533,183,3,270.79,0.03571428571428571,True,False,0.6107604627424295,Lost
13534,2,35,7720.9,0.06769825918762089,False,True,0.030648179652943183,Active
13535,403,1,89.5,,True,False,0.8478649200408301,Lost
13536,1,7,3448.29,0.0945945945945946,False,True,0.11006294658046956,Active
13537,426,2,717.85,0.07692307692307693,True,False,0.7166298060564819,Lost
13538,43,12,3112.73,0.0189873417721519,False,True,0.24336509016672342,Active
13539,86,7,1569.3600000000001,0.013888888888888888,False,False,0.3815753657706703,Active
13540,467,3,632.39,0.015957446808510637,True,False,0.7019224225927185,Lost
13541,427,2,785.25,0.013986013986013986,True,False,0.712504253147329,Lost
13542,377,17,4006.17,0.048295454545454544,True,True,0.4226182374957469,Lost
13543,634,2,1439.6100000000001,0.038461538461538464,True,False,0.7430588635590336,Lost
13544,40,6,829.0,0.009917355371900827,False,False,0.3533004423273222,Active
13545,391,2,374.64,0.013071895424836602,True,False,0.7243535216059884,Lost
13546,12,5,1092.14,0.012165450121654502,False,False,0.25871044572984003,Active
13547,408,1,175.53,,True,False,0.8344164681864579,Lost
13548,96,3,908.99,0.008,True,False,0.5018798911194283,At Risk
13549,26,8,1005.8,0.0221606648199446,False,False,0.2813031643416128,Active
13550,383,1,349.51,,True,False,0.7873256209595101,Lost
13551,319,2,244.2,0.005780346820809248,True,False,0.7121554950663491,Lost
13552,66,22,6978.92,0.037162162162162164,False,True,0.24227628445049337,Active
13553,675,1,517.8,,True,False,0.8747107859816263,Lost
13554,380,7,1638.28,0.10606060606060606,True,False,0.5133378700238176,Lost
13555,74,13,8999.19,0.02113821138211382,False,True,0.2684161279346717,Active
13556,429,2,200.82,0.3333333333333333,True,False,0.7801207893841443,Lost
13557,28,13,3032.26,0.018518518518518517,False,True,0.20113133718952025,Active
13558,6,4,605.06,0.06451612903225806,False,False,0.28257910854031987,Active
13559,513,2,990.0,0.06666666666666667,True,False,0.7320091867982307,Lost
13560,7,1,174.37,,False,False,0.4778581150051038,Active
13561,216,11,1820.72,0.025404157043879907,True,False,0.41461381422252463,Lost
13562,82,8,4838.18,0.013071895424836602,False,True,0.3232647158897584,Active
13563,84,2,777.53,0.03636363636363636,False,False,0.54020074855393,Active
13564,144,37,17249.55,0.06239460370994941,True,True,0.286781218101395,At Risk
13565,19,3,414.8,0.0076726342710997444,False,False,0.3907196325280708,Active
13566,41,5,1708.1200000000001,0.008361204013377926,False,False,0.3320772371554951,Active
13567,428,4,1083.69,0.035398230088495575,True,False,0.6235113984348418,Lost
13568,173,1,192.85,,True,False,0.7248894181694453,At Risk
13569,17,4,893.78,0.009732360097323601,False,False,0.3109135760462743,Active
13570,243,1,239.49,,True,False,0.7486815243280027,Lost
13571,13,26,4546.54,0.036211699164345405,False,True,0.10848928206873086,Active
13572,206,1,1384.25,,True,False,0.6406515821708063,Lost
13573,50,6,916.47,0.010238907849829351,False,False,0.365753657706703,Active
13574,411,1,421.25,,True,False,0.7985879550867642,Lost
13575,23,5,732.0699999999999,0.03289473684210526,False,False,0.3258166042871725,Active
13576,10,28,11551.74,0.038834951456310676,False,True,0.07494045593739368,Active
13577,25,11,3489.28,0.015736766809728183,False,True,0.1975501871384825,Active
13578,409,1,147.66,,True,False,0.8408302143586255,Lost
13579,15,5,1539.04,0.007763975155279503,False,False,0.24805205852330725,Active
13580,406,1,107.75,,True,False,0.8467761143246002,Lost
13581,309,2,280.53000000000003,0.019230769230769232,True,False,0.7034450493365091,Lost
13582,390,2,241.68,0.00881057268722467,True,False,0.7439265056141545,Lost
13583,156,2,1445.031,0.0038240917782026767,True,False,0.548009527050017,At Risk
13584,307,3,392.45,0.008130081300813009,True,False,0.6436543041850971,Lost
13585,531,3,684.54,0.014492753623188406,True,False,0.715753657706703,Lost
13586,541,1,131.53,,True,False,0.896929227628445,Lost
13587,64,4,1673.5,0.00667779632721202,False,False,0.3969887716910514,Active
13588,16,9,2478.95,0.03765690376569038,False,True,0.18337019394351822,Active
13589,15,6,1120.74,0.008344923504867872,False,False,0.2485284110241579,Active
13590,11,18,6349.59,0.024793388429752067,False,True,0.100544402858115,Active
13591,65,7,2093.94,0.010606060606060607,False,False,0.3378359986389929,Active
13592,36,4,247.95999999999998,0.017543859649122806,False,False,0.4428036747192923,Active
13593,108,14,5523.6900000000005,0.026022304832713755,True,True,0.30606498809118743,At Risk
13594,53,2,533.32,0.004629629629629629,False,False,0.5109305886355904,Active
13595,517,3,818.22,0.023255813953488372,True,False,0.7026624702279687,Lost
13596,6,2,697.04,0.2857142857142857,False,False,0.3452705001701259,Active
13597,400,2,396.71,1.0,True,False,0.7283344675059543,Lost
13598,47,5,789.59,0.008278145695364239,False,False,0.3869683565838721,Active
13599,1,33,10167.630000000001,0.04477611940298507,False,True,0.019207213337870017,Active
13600,312,2,518.42,0.006230529595015576,True,False,0.6727713507995917,Lost
13601,45,4,1185.14,0.007984031936127744,False,False,0.3800867642055121,Active
13602,65,4,1025.17,0.00808080808080808,False,False,0.4259271861177271,Active
13603,26,1,164.34,,False,False,0.5649115345355563,Active
13604,659,1,717.62,,True,False,0.8541340592038109,Lost
13605,387,2,522.67,0.010869565217391304,True,False,0.7040660088465464,Lost
13606,29,3,280.53999999999996,0.010638297872340425,False,False,0.4477203130316434,Active
13607,40,2,1078.31,0.0055248618784530384,False,False,0.4461211296359306,Active
13608,541,1,236.2,,True,False,0.8774668254508335,Lost
13609,593,1,167.35,,True,False,0.9042446410343654,Lost
13610,12,14,2175.88,0.020260492040520984,False,False,0.15012759441987067,Active
13611,89,10,3319.53,0.015455950540958269,False,True,0.32747533174549165,Active
13612,633,1,818.29,,True,False,0.8410258591357604,Lost
13613,453,5,1039.8500000000001,0.024154589371980676,True,False,0.6178376998979245,Lost
13614,24,6,2359.19,0.011385199240986717,False,True,0.25222864920040833,Active
13615,319,8,6272.53,0.0221606648199446,True,True,0.43250255188839737,Lost
13616,568,2,288.1,0.01639344262295082,True,False,0.8127339231030963,Lost
13617,40,8,1278.75,0.01762114537444934,False,False,0.3048145627764546,Active
13618,174,1,177.34,,True,False,0.728445049336509,At Risk
13619,545,2,231.69,0.015503875968992248,True,False,0.814128955427016,Lost
13620,528,1,112.34,,True,False,0.8970908472269479,Lost
13621,117,1,213.85,,True,False,0.6934501531133038,At Risk
13622,696,1,658.95,,True,False,0.8673358285130998,Lost
13623,31,10,2566.49,0.014164305949008499,False,True,0.2352670976522627,Active
13624,388,1,462.08,,True,False,0.7761058183055461,Lost
13625,597,1,301.26,,True,False,0.8848758080979925,Lost
13626,253,2,707.04,0.015873015873015872,True,False,0.6332851309969377,Lost
13627,59,7,2245.9,0.012048192771084338,False,False,0.323009527050017,Active
13628,676,1,310.14,,True,False,0.902551888397414,Lost
13629,23,19,13370.86,0.029595015576323987,False,True,0.13721503912895544,Active
13630,5,7,2031.78,0.025,False,False,0.16256379720993536,Active
13631,100,11,3070.42,0.0658682634730539,True,True,0.3330979925144607,At Risk
13632,25,8,3648.15,0.013651877133105802,False,True,0.21679993194964275,Active
13634,33,16,5073.47,0.024096385542168676,False,True,0.19420721333787005,Active
13635,68,4,2999.16,0.005961251862891207,False,True,0.37893841442667575,Active
13636,37,5,949.12,0.020161290322580645,False,False,0.35499319496427356,Active
13637,52,3,810.5,0.017241379310344827,False,False,0.44498979244641035,Active
13638,16,1,122.64,,False,False,0.5296444368832937,Active
13639,74,2,1346.27,0.0055248618784530384,False,False,0.49476012249064305,Active
13640,611,1,405.0,,True,False,0.8714103436543041,Lost
13641,641,5,1016.47,0.053763440860215055,True,False,0.6722609731201089,Lost
13642,216,4,514.72,0.018433179723502304,True,False,0.5644351820347057,Lost
13643,31,10,2156.77,0.014285714285714285,False,False,0.2419360326641715,Active
13644,16,4,2624.26,0.0449438202247191,False,True,0.2501020755358966,Active
13645,120,1,252.1,,True,False,0.6883038448451855,At Risk
13646,400,2,326.25,,True,False,0.7392565498468866,Lost
13647,10,8,3071.68,0.013490725126475547,False,True,0.15882102756039468,Active
13648,400,8,1764.02,0.02373887240356083,True,False,0.5171061585573323,Lost
13649,257,6,1678.88,0.022222222222222223,True,False,0.47947431099013266,Lost
13650,17,10,3288.0,0.015015015015015015,False,True,0.17118917999319497,Active
13651,35,3,226.85,0.008670520231213872,False,False,0.4736815243280027,Active
13652,46,5,2570.85,0.00825082508250825,False,True,0.3238006124532154,Active
13653,488,1,152.2,,True,False,0.8788533514800952,Lost
13654,43,11,6308.0,0.01585014409221902,False,True,0.22833446750595443,Active
13655,114,6,2280.51,0.012578616352201259,True,False,0.397099353521606,At Risk
13656,165,4,1078.85,0.009302325581395349,True,False,0.4988346376318476,At Risk
13657,11,2,382.14,0.010526315789473684,False,False,0.40256890098673015,Active
13658,10,9,6025.5,0.013595166163141994,False,True,0.13011228308948622,Active
13659,206,12,4894.88,0.026373626373626374,True,True,0.366842463422933,Lost
13660,400,1,314.59,,True,False,0.8067369853691732,Lost
13661,603,1,325.24,,True,False,0.8817625042531473,Lost
13662,86,11,2250.11,0.019230769230769232,False,False,0.33352330724736307,Active
13663,179,5,2047.51,0.010706638115631691,True,False,0.45159067710105477,At Risk
13665,386,3,1711.6599999999999,0.02564102564102564,True,False,0.5971674038788704,Lost
13666,60,5,127.89999999999999,0.007407407407407408,False,False,0.4909152773052059,Active
13667,149,1,305.02,,True,False,0.6960871044572983,At Risk
13668,3,35,13089.94,0.04827586206896552,False,True,0.030979925144607026,Active
13669,51,3,413.55,0.008426966292134831,False,False,0.47732221844164685,Active
13670,75,1,349.7,,False,False,0.636781218101395,Active
13671,395,1,194.95,,True,False,0.8217165702619939,Lost
13672,301,3,419.92,0.006993006993006993,True,False,0.6377169105137802,Lost
13673,19,2,396.92,0.15384615384615385,False,False,0.43403368492684585,Active
13674,433,1,240.68,,True,False,0.8422592718611772,Lost
13675,151,2,486.82000000000005,0.015037593984962405,True,False,0.6060309629125553,At Risk
13676,539,2,243.9,0.025,True,False,0.8098758080979925,Lost
13677,405,2,556.1899999999999,0.017391304347826087,True,False,0.7146308268118406,Lost
13678,152,1,232.6,,True,False,0.7076726777815583,At Risk
13679,494,3,281.26,0.012448132780082987,True,False,0.7526284450493365,Lost
13680,1,12,11435.67,0.01637107776261937,False,True,0.04740558012929569,Active
13681,18,4,827.83,0.029197080291970802,False,False,0.31994726097312015,Active
13682,187,1,59.5,,True,False,0.755078257910854,Lost
13683,458,1,258.6,,True,False,0.850170125893161,Lost
13684,286,4,596.98,0.011940298507462687,True,False,0.5870874447090847,Lost
13685,3,7,3119.44,0.12280701754385964,False,True,0.1289299081320177,Active
13686,183,3,409.04,0.013761467889908258,True,False,0.5894266757400477,Lost
13687,438,1,11880.84,,True,True,0.6874276964954065,Lost
13688,635,1,375.5,,True,False,0.8825620959510038,Lost
13689,63,2,1259.5,0.005249343832020997,False,False,0.47918509697175915,Active
13690,59,1,172.25,,False,False,0.636781218101395,Active
13691,396,1,212.78,,True,False,0.8201514120449132,Lost
13692,25,5,3114.4,0.012658227848101266,False,True,0.26157706702960193,Active
13693,374,9,2011.82,0.025139664804469275,True,False,0.47894692072133377,Lost
13694,4,143,196482.81,0.19562243502051985,False,True,0.02824089826471591,Active
13695,31,16,2770.73,0.029304029304029304,False,True,0.20795338550527392,Active
13696,422,3,2020.4,0.012295081967213115,True,False,0.6167574004763524,Lost
13697,39,1,151.29999999999998,,False,False,0.6031813542021096,Active
13698,597,2,465.53000000000003,0.023529411764705882,True,False,0.7948366791425654,Lost
13699,155,2,764.15,0.005063291139240506,True,False,0.58479925144607,At Risk
13700,26,13,2613.46,0.020186335403726708,False,True,0.2026624702279687,Active
13701,447,1,161.0,,True,False,0.8634229329703981,Lost
13702,446,1,135.18,,True,False,0.8682034705682204,Lost
13703,318,2,425.56,0.020833333333333332,True,False,0.6844589996597482,Lost
13704,5,9,2308.06,0.10843373493975904,False,True,0.1385335148009527,Active
13705,8,7,2035.33,0.011363636363636364,False,False,0.1738176250425315,Active
13706,303,2,631.17,0.006172839506172839,True,False,0.6591187478734264,Lost
13707,267,5,3365.86,0.01858736059479554,True,True,0.4705767267778156,Lost
13708,271,1,296.88,,True,False,0.7540234773732563,Lost
13709,4,18,7591.75,0.025974025974025976,False,True,0.06016502211636611,Active
13710,32,3,509.52,0.005172413793103448,False,False,0.42745831915617555,Active
13711,219,9,1792.26,0.01782178217821782,True,False,0.43010377679482814,Lost
13712,247,2,766.42,0.005494505494505495,True,False,0.6275689009867302,Lost
13713,408,3,743.26,0.017241379310344827,True,False,0.6604712487240558,Lost
13714,465,1,161.35,,True,False,0.8698962232051718,Lost
13715,281,17,8483.29,0.047619047619047616,True,True,0.3723630486560055,Lost
13716,269,1,138.28,,True,False,0.7790149710785981,Lost
13717,32,8,1763.3,0.017660044150110375,False,False,0.27015991833957126,Active
13718,246,2,306.55,0.04081632653061224,True,False,0.6751446070091869,Lost
13719,15,11,2815.25,0.019784172661870502,False,True,0.16109220823409326,Active
13720,117,4,799.9,0.028985507246376812,True,False,0.49250595440626066,At Risk
13721,36,2,741.54,0.00558659217877095,False,False,0.4585743450153113,Active
13722,132,10,5635.41,0.019455252918287938,True,True,0.33842293297039805,At Risk
13723,217,6,1209.2,0.015228426395939087,True,False,0.4792871725076557,Lost
13724,637,1,213.01,,True,False,0.9082851309969376,Lost
13725,50,8,1980.56,0.031007751937984496,False,False,0.3007995916978564,Active
13726,39,2,1079.6599999999999,0.03278688524590164,False,False,0.4433565838720653,Active
13727,29,8,1080.05,0.011412268188302425,False,False,0.2844675059544063,Active
13728,37,16,2855.17,0.023088023088023088,False,True,0.2221333787002382,Active
13729,436,3,724.73,0.012096774193548387,True,False,0.6832170806396733,Lost
13730,136,2,752.6,0.08,True,False,0.5768798911194284,At Risk
13731,219,2,610.59,0.07407407407407407,True,False,0.6285641374617216,Lost
13732,28,1,491.86,,False,False,0.5211891799931949,Active
13733,411,2,487.03000000000003,0.006172839506172839,True,False,0.7261058183055462,Lost
13734,509,4,6701.640000000001,0.0425531914893617,True,True,0.5821112623341274,Lost
13735,25,13,9813.22,0.018544935805991442,False,True,0.16320176930928887,Active
13736,5,7,2766.21,0.009615384615384616,False,True,0.14997448111602588,Active
13737,200,1,339.59999999999997,,True,False,0.715387887036407,Lost
13738,396,1,440.93,,True,False,0.7853096291255529,Lost
13739,18,2,292.2,0.003929273084479371,False,False,0.4461296359305887,Active
13740,241,5,1597.77,0.010080645161290322,True,False,0.4911534535556312,Lost
13741,72,3,668.4300000000001,0.020689655172413793,False,False,0.4902858115005104,Active
13742,17,12,3131.02,0.039603960396039604,False,True,0.1613559033684927,Active
13743,3,7,1341.6,0.02734375,False,False,0.16659578087784965,Active
13744,95,2,1156.36,0.01015228426395939,True,False,0.5267182715209255,At Risk
13745,162,2,777.36,0.005221932114882507,True,False,0.5876573664511738,At Risk
13746,414,1,176.69,,True,False,0.8387291595780878,Lost
13747,374,2,249.39999999999998,0.0392156862745098,True,False,0.7273222184416468,Lost
13748,96,9,2268.35,0.014018691588785047,True,False,0.3546954746512419,At Risk
13750,54,11,3602.1800000000003,0.019538188277087035,False,True,0.2663576046274243,Active
13751,288,1,296.25,,True,False,0.7606753997958489,Lost
13752,124,7,1590.73,0.017369727047146403,True,False,0.4067710105478054,At Risk
13753,288,4,2094.57,0.008908685968819599,True,False,0.5196155154814562,Lost
13754,152,3,447.05,0.010526315789473684,True,False,0.5691646818645798,At Risk
13755,4,9,2161.35,0.15254237288135594,False,False,0.13361687648860154,Active
13756,2,23,9207.5,0.03185595567867036,False,True,0.03486730180333448,Active
13757,675,1,195.55,,True,False,0.9197941476692753,Lost
13758,12,15,9416.98,0.02063273727647868,False,True,0.10565668594760119,Active
13759,33,2,659.4100000000001,0.05405405405405406,False,False,0.4587784960871045,Active
13760,54,5,1363.6399999999999,0.00927643784786642,False,False,0.36788023137121467,Active
13761,50,6,1952.17,0.009900990099009901,False,False,0.3243790404899626,Active
13762,219,5,2472.48,0.010438413361169102,True,True,0.4629976182374957,Lost
13763,63,3,5217.4400000000005,0.008086253369272238,False,True,0.38013780197346037,Active
13764,71,6,2953.26,0.010507880910683012,False,True,0.34474310990132695,Active
13765,653,1,352.821,,True,False,0.8899200408302144,Lost
13766,495,1,190.35,,True,False,0.873188159237836,Lost
13767,2,73,35540.53,0.09918478260869565,False,True,0.014571282749234422,Active
13768,727,2,875.97,0.5,True,False,0.7892905750255188,Lost
13769,2,20,5800.42,0.027739251040221916,False,True,0.046384824770330034,Active
13770,422,4,785.37,0.012987012987012988,True,False,0.6388567539979584,Lost
13771,64,9,5728.82,0.015306122448979591,False,True,0.28156685947601223,Active
13772,34,8,3114.22,0.012903225806451613,False,True,0.25133548826131336,Active
13773,397,2,301.54,0.0076045627376425855,True,False,0.7427951684246342,Lost
13774,82,1,345.0,,False,False,0.6467846206192582,Active
13775,591,1,1049.66,,True,False,0.8142820687308608,Lost
13776,428,2,623.98,,True,False,0.7251616195985029,Lost
13777,1,61,56478.42,0.08276797829036635,False,True,0.0067454916638312245,Active
13778,103,4,1124.49,0.008658008658008658,True,False,0.4627339231030963,At Risk
13779,516,1,161.13,,True,False,0.8848077577407281,Lost
13780,7,3,735.82,0.007518796992481203,False,False,0.30406600884654644,Active
13781,251,3,778.83,0.006382978723404255,True,False,0.586772711806737,Lost
13782,13,13,1793.72,0.018055555555555554,False,False,0.16594930248383805,Active
13783,488,4,1542.09,0.021621621621621623,True,False,0.6296784620619259,Lost
13784,10,14,2910.23,0.031818181818181815,False,True,0.1268288533514801,Active
13785,429,4,542.49,0.12903225806451613,True,False,0.6631932630146309,Lost
13786,367,6,3358.94,0.016304347826086956,True,True,0.4843824430078258,Lost
13787,76,6,1222.5,0.009693053311793215,False,False,0.395653283429738,Active
13788,505,1,3.75,,True,False,0.9011823749574686,Lost
13789,388,1,239.45999999999998,,True,False,0.8084297380061245,Lost
13790,4,1,348.8,,False,False,0.43606668935011905,Active
13791,128,2,1516.0,0.05,True,False,0.5321963252807077,At Risk
13792,66,3,383.95,0.008426966292134831,False,False,0.5104797550187139,Active
13793,647,1,96.0,,True,False,0.9326386526029261,Lost
13794,547,1,126.03,,True,False,0.8998553929908133,Lost
13795,388,4,836.3,0.01606425702811245,True,False,0.6093569241238518,Lost
13796,499,1,289.7,,True,False,0.8588465464443689,Lost
13797,437,3,1179.45,0.014285714285714285,True,False,0.6556481796529432,Lost
13798,1,110,75836.87,0.15089163237311384,False,True,0.005410003402517858,Active
13799,117,9,2803.57,0.017077798861480076,True,True,0.3597652262674379,At Risk
13800,310,3,1679.56,0.00702576112412178,True,False,0.5668254508336169,Lost
13801,67,1,324.8,,False,False,0.6279176590677101,Active
13802,139,19,26259.11,0.036328871892925434,True,True,0.29530452534875806,At Risk
13803,255,3,1338.91,0.008264462809917356,True,False,0.5563882272881933,Lost
13804,31,9,3208.52,0.022167487684729065,False,True,0.23248553929908133,Active
13805,52,2,924.6,0.02631578947368421,False,False,0.47857264375637976,Active
13806,64,1,256.38,,False,False,0.6313456958149031,Active
13807,367,3,534.8,0.008152173913043478,True,False,0.6440626063286832,Lost
13808,6,5,1747.66,0.054945054945054944,False,False,0.20260292616536235,Active
13809,305,3,679.7,0.01935483870967742,True,False,0.6148860156515822,Lost
13810,29,3,1499.01,0.1111111111111111,False,False,0.35687308608370194,Active
13811,184,3,814.5,0.05454545454545454,True,False,0.554168084382443,Lost
13812,42,3,539.0,0.047619047619047616,False,False,0.4472099353521606,Active
13813,40,8,2765.47,0.011527377521613832,False,True,0.2696665532494046,Active
13814,92,3,2257.32,0.0069124423963133645,True,False,0.4494641034365431,At Risk
13815,22,8,7475.74,0.012441679626749611,False,True,0.18425484858795507,Active
13816,24,2,571.6700000000001,0.05,False,False,0.43528411024157876,Active
13817,29,2,382.98,0.006211180124223602,False,False,0.47215039128955427,Active
13818,430,1,61.28,,True,False,0.8702619938754679,Lost
13819,302,6,2642.35,0.013761467889908258,True,True,0.4758931609390949,Lost
13820,418,3,660.65,0.011450381679389313,True,False,0.6743960530792786,Lost
13821,145,6,1410.73,0.01073345259391771,True,False,0.43611772711806734,At Risk
13822,6,2,632.0,0.058823529411764705,False,False,0.35040830214358626,Active
13823,19,7,3403.4500000000003,0.009929078014184398,False,True,0.2052313712146989,Active
13824,33,12,3314.76,0.019867549668874173,False,True,0.22033004423273225,Active
13825,622,2,255.59,0.018518518518518517,True,False,0.831167063627084,Lost
13826,176,1,189.5,,True,False,0.7271435862538278,At Risk
13827,58,3,412.05,0.03529411764705882,False,False,0.4904984688669616,Active
13828,22,1,209.49,,False,False,0.5386355903368493,Active
13829,421,1,102.0,,True,False,0.8586594079618918,Lost
13830,582,1,156.85000000000002,,True,False,0.9035130996937734,Lost
13831,16,18,7023.58,0.025245441795231416,False,True,0.11631507315413404,Active
13832,19,2,613.6899999999999,0.004962779156327543,False,False,0.41191731881592375,Active
13833,159,2,701.36,0.00819672131147541,True,False,0.5918849948962233,At Risk
13834,577,2,324.19,0.021739130434782608,True,False,0.8085403198366792,Lost
13835,25,7,1095.27,0.01129032258064516,False,False,0.28180503572643756,Active
13836,399,2,620.37,0.13333333333333333,True,False,0.7047294998298741,Lost
13837,212,2,271.24,0.01904761904761905,True,False,0.6654474310990133,Lost
13838,6,10,1966.09,0.017452006980802792,False,False,0.14288873766587276,Active
13839,486,1,139.95000000000002,,True,False,0.8804440285811501,Lost
13840,416,1,651.4,,True,False,0.7802909152773052,Lost
13841,253,1,85.0,,True,False,0.7803674719292275,Lost
13842,59,18,5629.91,0.029900332225913623,False,True,0.23845695814903026,Active
13843,381,1,319.75,,True,False,0.7897839401156856,Lost
13844,11,1,361.62,,False,False,0.470831915617557,Active
13845,65,1,312.98,,False,False,0.6261228308948622,Active
13846,25,4,1307.79,0.010666666666666666,False,False,0.32215889758421234,Active
13847,720,1,310.72,,True,False,0.9074004763525009,Lost
13848,92,8,3335.0,0.012558869701726845,True,True,0.3439860496767608,At Risk
13849,52,5,3469.3,0.008741258741258742,False,True,0.3226012249064308,Active
13850,129,1,1595.48,,True,False,0.5960360666893502,At Risk
13851,96,8,4606.46,0.0136986301369863,True,True,0.3371640013610071,At Risk
13852,611,1,187.35000000000002,,True,False,0.9056566859476012,Lost
13853,57,1,1090.14,,False,False,0.542038108200068,Active
13854,9,39,12253.96,0.056439942112879886,False,True,0.06368662810479755,Active
13855,501,4,1310.3400000000001,0.017391304347826087,True,False,0.6406005444028581,Lost
13856,169,11,1142.03,0.024444444444444446,True,False,0.4154474310990133,At Risk
13857,393,6,1001.01,0.03389830508474576,True,False,0.5644521946240217,Lost
13858,57,1,216.17,,False,False,0.6249574685267097,Active
13859,326,2,515.86,0.009852216748768473,True,False,0.6776709765226268,Lost
13860,1,5,1245.9,0.058823529411764705,False,False,0.18527560394692072,Active
13861,429,2,273.26,0.019801980198019802,True,False,0.7686543041850971,Lost
13862,18,9,2556.09,0.02425876010781671,False,True,0.19288873766587275,Active
13863,248,4,1239.55,0.011594202898550725,True,False,0.5290149710785982,Lost
13864,387,1,662.4000000000001,,True,False,0.757255869343314,Lost
13865,58,4,501.56,0.017316017316017316,False,False,0.451080299421572,Active
13866,74,1,145.67000000000002,,False,False,0.6685352160598843,Active
13867,31,3,1015.29,0.016129032258064516,False,False,0.38630486560054433,Active
13868,7,2,3192.54,0.06451612903225806,False,True,0.27123171146648517,Active
13869,123,10,8111.57,0.01763668430335097,True,True,0.32640353861857774,At Risk
13870,2,15,5712.08,0.022488755622188907,False,True,0.056133038448451855,Active
13871,23,17,7885.85,0.02442528735632184,False,True,0.14739707383463763,Active
13872,527,3,919.57,0.015151515151515152,True,False,0.698383804014971,Lost
13873,120,8,1038.92,0.015209125475285171,True,False,0.4175229669955767,At Risk
13874,358,7,2049.15,0.022292993630573247,True,False,0.48730860837019396,Lost
13875,54,14,4814.37,0.020958083832335328,False,True,0.24367982306907113,Active
13876,64,1,122.7,,False,False,0.6556736985369174,Active
13877,86,3,449.68,0.004975124378109453,False,False,0.5288193263014631,Active
13878,55,4,2473.06,0.007285974499089253,False,True,0.3632102756039469,Active
13879,646,1,395.5,,True,False,0.8818050357264375,Lost
13880,21,17,4391.66,0.03148148148148148,False,True,0.15177781558353182,Active
13881,4,43,45179.1,0.06708268330733229,False,True,0.03235794487921062,Active
13882,3,5,1191.13,0.08196721311475409,False,False,0.20281558353181356,Active
13883,11,15,6560.02,0.020833333333333332,False,True,0.10620108880571622,Active
13884,7,10,1888.48,0.021645021645021644,False,False,0.1477883633889078,Active
13885,189,2,506.8,0.18181818181818182,True,False,0.6234858795508676,Lost
13886,71,1,243.56,,False,False,0.6443773392310309,Active
13887,204,1,349.55,,True,False,0.715413405920381,Lost
13888,120,7,2169.05,0.015384615384615385,True,False,0.3894011568560735,At Risk
13889,93,6,1991.23,0.01011804384485666,True,False,0.38892480435522286,At Risk
13890,1,14,2927.38,0.01912568306010929,False,True,0.07233752977203128,Active
13891,378,3,863.5600000000001,0.014778325123152709,True,False,0.6264971078598163,Lost
13892,27,6,1267.6499999999999,0.01092896174863388,False,False,0.29303334467505954,Active
13893,298,1,821.1,,True,False,0.7090081660428718,Lost
13894,24,3,564.62,0.01048951048951049,False,False,0.39503232391970056,Active
13895,28,6,4008.52,0.00847457627118644,False,True,0.24499829874106838,Active
13896,626,1,388.55,,True,False,0.8779176590677101,Lost
13897,50,3,1160.72,0.004784688995215311,False,False,0.4181524328002722,Active
13898,326,2,686.4,0.023529411764705882,True,False,0.6627679482817286,Lost
13899,16,2,388.52,0.007751937984496124,False,False,0.4196665532494046,Active
13900,183,6,1610.59,0.013605442176870748,True,False,0.4482902347737326,Lost
13901,72,15,5676.34,0.02377179080824089,False,True,0.26727628445049334,Active
13902,632,5,34095.26,0.05434782608695652,True,True,0.5801463082681184,Lost
13903,400,1,165.45000000000002,,True,False,0.83079278666213,Lost
13904,37,2,332.64,0.007782101167315175,False,False,0.5029686968356584,Active
13905,733,1,312.65,,True,False,0.9118322558693434,Lost
13906,409,1,42.0,,True,False,0.8556992174208915,Lost
13907,692,1,136.8,,True,False,0.9353436543041851,Lost
13908,80,4,2369.55,0.02040816326530612,False,True,0.4071112623341273,Active
13909,423,2,286.6,0.02040816326530612,True,False,0.7631082000680504,Lost
13911,57,20,4234.99,0.03389830508474576,False,True,0.2394181694453896,Active
13912,424,1,124.95,,True,False,0.8570091867982308,Lost
13913,507,1,42.22,,True,False,0.8999829874106839,Lost
13914,12,2,626.45,0.08333333333333333,False,False,0.3823919700578428,Active
13915,394,1,70.80000000000001,,True,False,0.8423613473970738,Lost
13916,464,4,1275.81,0.018957345971563982,True,False,0.6315923783599865,Lost
13917,50,2,272.04,0.014184397163120567,False,False,0.5371725076556652,Active
13918,50,2,1212.8400000000001,0.009852216748768473,False,False,0.45680503572643755,Active
13919,59,4,1360.68,0.008316008316008316,False,False,0.39745661789724396,Active
13920,432,4,1774.68,0.03076923076923077,True,False,0.6013184756719973,Lost
13921,402,4,730.7,0.012539184952978056,True,False,0.628445049336509,Lost
13922,352,3,865.2,0.02608695652173913,True,False,0.6126063286832255,Lost
13923,54,1,351.13,,False,False,0.6001105818305545,Active
