ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2010-06-07,27707.098949751202,2515.8862355004635,61716.044779672775,27707.098949751202,27707.098949751202,4135.334323015161,4135.334323015161,4135.334323015161,6527.350131368528,6527.350131368528,6527.350131368528,-2392.015808353366,-2392.015808353366,-2392.015808353366,0.0,0.0,0.0,31842.433272766364
2010-06-08,27710.078380510367,9091.627263621382,65417.004019194275,27710.078380510367,27710.078380510367,9020.996884251654,9020.996884251654,9020.996884251654,11038.828269675952,11038.828269675952,11038.828269675952,-2017.8313854242977,-2017.8313854242977,-2017.8313854242977,0.0,0.0,0.0,36731.075264762025
2010-06-09,27713.05780810591,1294.7566304175284,60497.47401757648,27713.05780810591,27713.05780810591,3810.192740736294,3810.192740736294,3810.192740736294,5523.924267119952,5523.924267119952,5523.924267119952,-1713.731526383658,-1713.731526383658,-1713.731526383658,0.0,0.0,0.0,31523.250548842203
2010-06-10,27716.03723570146,8240.778199136572,69537.91525209324,27716.03723570146,27716.03723570146,10681.899106037015,10681.899106037015,10681.899106037015,12170.915161687497,12170.915161687497,12170.915161687497,-1489.0160556504811,-1489.0160556504811,-1489.0160556504811,0.0,0.0,0.0,38397.936341738474
2010-06-11,27719.016663297007,3536.9704603249434,59160.4579223397,27719.016663297007,27719.016663297007,2056.711376020896,2056.711376020896,2056.711376020896,3407.229361159003,3407.229361159003,3407.229361159003,-1350.5179851381074,-1350.5179851381074,-1350.5179851381074,0.0,0.0,0.0,29775.728039317903
2010-06-12,27721.99609089255,-29014.293685660105,25945.689326508407,27721.99609089255,27721.99609089255,-29381.625310294858,-29381.625310294858,-29381.625310294858,-28079.20216104771,-28079.20216104771,-28079.20216104771,-1302.4231492471472,-1302.4231492471472,-1302.4231492471472,0.0,0.0,0.0,-1659.629219402308
2010-06-13,27724.9755184881,-13264.625468833929,42899.10095506299,27724.9755184881,27724.9755184881,-11935.217867396266,-11935.217867396266,-11935.217867396266,-10589.045029877874,-10589.045029877874,-10589.045029877874,-1346.1728375183932,-1346.1728375183932,-1346.1728375183932,0.0,0.0,0.0,15789.757651091833
2010-06-14,27727.954946083642,4629.666341416457,62472.42188443513,27727.954946083642,27727.954946083642,5046.898601867765,5046.898601867765,5046.898601867765,6527.350131365092,6527.350131365092,6527.350131365092,-1480.4515294973269,-1480.4515294973269,-1480.4515294973269,0.0,0.0,0.0,32774.85354795141
2010-06-15,27730.93437367919,9534.827973837853,65538.14890864267,27730.93437367919,27730.93437367919,9337.569068188446,9337.569068188446,9337.569068188446,11038.8282696892,11038.8282696892,11038.8282696892,-1701.2592015007517,-1701.2592015007517,-1701.2592015007517,0.0,0.0,0.0,37068.50344186764
2010-06-16,27733.91380127474,3603.0868032451067,59652.58271940608,27733.91380127474,27733.91380127474,3521.859189965299,3521.859189965299,3521.859189965299,5523.924267130883,5523.924267130883,5523.924267130883,-2002.0650771655837,-2002.0650771655837,-2002.0650771655837,0.0,0.0,0.0,31255.77299124004
2010-06-17,27736.89322887028,7469.465481987155,66196.0554336709,27736.89322887028,27736.89322887028,9796.87794925299,9796.87794925299,9796.87794925299,12170.915161705234,12170.915161705234,12170.915161705234,-2374.0372124522437,-2374.0372124522437,-2374.0372124522437,0.0,0.0,0.0,37533.77117812327
2010-06-18,27739.87265646583,209.23064818904183,57920.23600026837,27739.87265646583,27739.87265646583,600.8893443355307,600.8893443355307,600.8893443355307,3407.2293611240125,3407.2293611240125,3407.2293611240125,-2806.340016788482,-2806.340016788482,-2806.340016788482,0.0,0.0,0.0,28340.76200080136
2010-06-19,27742.85208406137,-31586.745084146394,24665.263288708935,27742.85208406137,27742.85208406137,-31365.691945445727,-31365.691945445727,-31365.691945445727,-28079.202161057972,-28079.202161057972,-28079.202161057972,-3286.48978438776,-3286.48978438776,-3286.48978438776,0.0,0.0,0.0,-3622.8398613843565
2010-06-20,27745.83151165692,-15985.848710545619,42461.26909204225,27745.83151165692,27745.83151165692,-14389.801634311681,-14389.801634311681,-14389.801634311681,-10589.045029859675,-10589.045029859675,-10589.045029859675,-3800.7566044520054,-3800.7566044520054,-3800.7566044520054,0.0,0.0,0.0,13356.02987734524
2010-06-21,27748.810939252468,129.14423905871217,58695.62728584135,27748.810939252468,27748.810939252468,2192.7504449501275,2192.7504449501275,2192.7504449501275,6527.350131396347,6527.350131396347,6527.350131396347,-4334.59968644622,-4334.59968644622,-4334.59968644622,0.0,0.0,0.0,29941.561384202596
2010-06-22,27751.79036684801,2435.4383424957423,60823.65291385137,27751.79036684801,27751.79036684801,6165.7060537401185,6165.7060537401185,6165.7060537401185,11038.828269669255,11038.828269669255,11038.828269669255,-4873.122215929136,-4873.122215929136,-4873.122215929136,0.0,0.0,0.0,33917.496420588126
2010-06-23,27754.76979444356,-1169.5108584377783,57319.09640208961,27754.76979444356,27754.76979444356,122.392893660788,122.392893660788,122.392893660788,5523.924267100758,5523.924267100758,5523.924267100758,-5401.53137343997,-5401.53137343997,-5401.53137343997,0.0,0.0,0.0,27877.16268810435
2010-06-24,27757.749222039103,4509.3568540989345,63146.57433141772,27757.749222039103,27757.749222039103,6265.326045656523,6265.326045656523,6265.326045656523,12170.915161700861,12170.915161700861,12170.915161700861,-5905.589116044338,-5905.589116044338,-5905.589116044338,0.0,0.0,0.0,34023.075267695625
2010-06-25,27760.72864963465,-4098.697304602593,53617.124109214055,27760.72864963465,27760.72864963465,-2964.810375813348,-2964.810375813348,-2964.810375813348,3407.2293611082823,3407.2293611082823,3407.2293611082823,-6372.039736921631,-6372.039736921631,-6372.039736921631,0.0,0.0,0.0,24795.918273821302
2010-06-26,27763.708077230192,-35956.338348341174,22842.3685335934,27763.708077230192,27763.708077230192,-34868.20322809273,-34868.20322809273,-34868.20322809273,-28079.202161060508,-28079.202161060508,-28079.202161060508,-6789.001067032219,-6789.001067032219,-6789.001067032219,0.0,0.0,0.0,-7104.495150862538
2010-06-27,27766.687504825743,-18394.04172512521,39376.785829902365,27766.687504825743,27766.687504825743,-17735.35246595049,-17735.35246595049,-17735.35246595049,-10589.04502984148,-10589.04502984148,-10589.04502984148,-7146.307436109011,-7146.307436109011,-7146.307436109011,0.0,0.0,0.0,10031.335038875251
2010-06-28,27769.66693242129,-3645.824039636402,56859.6885428677,27769.66693242129,27769.66693242129,-908.4439950350903,-908.4439950350903,-908.4439950350903,6527.350131372742,6527.350131372742,6527.350131372742,-7435.794126407832,-7435.794126407832,-7435.794126407832,0.0,0.0,0.0,26861.2229373862
2010-06-29,27772.64636001683,1716.8320415015476,59487.0479192447,27772.64636001683,27772.64636001683,3387.313289845689,3387.313289845689,3387.313289845689,11038.828269682503,11038.828269682503,11038.828269682503,-7651.514979836813,-7651.514979836813,-7651.514979836813,0.0,0.0,0.0,31159.95964986252
2010-06-30,27775.625787612382,-3821.9920503058765,55875.10637320488,27775.625787612382,27775.625787612382,-2265.96272829992,-2265.96272829992,-2265.96272829992,5523.924267111692,5523.924267111692,5523.924267111692,-7789.886995411612,-7789.886995411612,-7789.886995411612,0.0,0.0,0.0,25509.66305931246
2010-07-01,27778.605215207925,4913.55317759294,61197.2605261906,27778.605215207925,27778.605215207925,4321.157051313731,4321.157051313731,4321.157051313731,12170.915161696486,12170.915161696486,12170.915161696486,-7849.758110382755,-7849.758110382755,-7849.758110382755,0.0,0.0,0.0,32099.762266521655
2010-07-02,27781.584557427555,-7096.089773922979,51333.92093788494,27781.584557427555,27781.584557427555,-4425.16745910177,-4425.16745910177,-4425.16745910177,3407.2293610925512,3407.2293610925512,3407.2293610925512,-7832.396820194321,-7832.396820194321,-7832.396820194321,0.0,0.0,0.0,23356.417098325786
2010-07-03,27784.56389964718,-37176.821588152365,20797.798622425245,27784.56389964718,27784.56389964718,-35820.60694328247,-35820.60694328247,-35820.60694328247,-28079.202161055076,-28079.202161055076,-28079.202161055076,-7741.404782227392,-7741.404782227392,-7741.404782227392,0.0,0.0,0.0,-8036.043043635294
2010-07-04,27787.54324186681,-19236.02147961567,38027.630095184606,27787.54324186681,27787.54324186681,-18171.601017620887,-18171.601017620887,-18171.601017620887,-10589.045029871399,-10589.045029871399,-10589.045029871399,-7582.555987749485,-7582.555987749485,-7582.555987749485,0.0,0.0,0.0,9615.942224245922
2010-07-05,27790.52258408644,-2986.814631492295,56480.14614115552,27790.52258408644,27790.52258408644,-836.218268076193,-836.218268076193,-836.218268076193,6527.350131369306,6527.350131369306,6527.350131369306,-7363.568399445499,-7363.568399445499,-7363.568399445499,0.0,0.0,0.0,26954.304316010246
2010-07-06,27793.501926306068,2887.6821398676757,63424.88095752671,27793.501926306068,27793.501926306068,3945.012203741003,3945.012203741003,3945.012203741003,11038.828269669833,11038.828269669833,11038.828269669833,-7093.8160659288305,-7093.8160659288305,-7093.8160659288305,0.0,0.0,0.0,31738.51413004707
2010-07-07,27796.4812685257,-1943.3453060904894,54428.26506344911,27796.4812685257,27796.4812685257,-1260.0673071512506,-1260.0673071512506,-1260.0673071512506,5523.924267093267,5523.924267093267,5523.924267093267,-6783.991574244517,-6783.991574244517,-6783.991574244517,0.0,0.0,0.0,26536.41396137445
2010-07-08,27799.46061074533,6368.100840497915,63370.063224515696,27799.46061074533,27799.46061074533,5725.184932841118,5725.184932841118,5725.184932841118,12170.91516169211,12170.91516169211,12170.91516169211,-6445.730228850992,-6445.730228850992,-6445.730228850992,0.0,0.0,0.0,33524.64554358645
2010-07-09,27802.43995296496,-2459.6863558819905,55065.11397862032,27802.43995296496,27802.43995296496,-2683.9791429879647,-2683.9791429879647,-2683.9791429879647,3407.229361132211,3407.229361132211,3407.229361132211,-6091.208504120176,-6091.208504120176,-6091.208504120176,0.0,0.0,0.0,25118.460809976994
2010-07-10,27805.419295184583,-34361.109197722544,22170.402436941167,27805.419295184583,27805.419295184583,-33811.9322323349,-33811.9322323349,-33811.9322323349,-28079.202161057616,-28079.202161057616,-28079.202161057616,-5732.730071277284,-5732.730071277284,-5732.730071277284,0.0,0.0,0.0,-6006.5129371503135
2010-07-11,27808.398637404214,-17684.5663143963,42138.06225573123,27808.398637404214,27808.398637404214,-15971.358057023115,-15971.358057023115,-15971.358057023115,-10589.045029853203,-10589.045029853203,-10589.045029853203,-5382.313027169911,-5382.313027169911,-5382.313027169911,0.0,0.0,0.0,11837.040580381099
2010-07-12,27811.377979623845,3814.334464985919,56429.524276870245,27811.377979623845,27811.377979623845,1476.0582892101093,1476.0582892101093,1476.0582892101093,6527.350131365871,6527.350131365871,6527.350131365871,-5051.2918421557615,-5051.2918421557615,-5051.2918421557615,0.0,0.0,0.0,29287.436268833953
2010-07-13,27814.357321843472,4823.888552180399,61835.32647796763,27814.357321843472,27814.357321843472,6288.881267928038,6288.881267928038,6288.881267928038,11038.828269657164,11038.828269657164,11038.828269657164,-4749.947001729125,-4749.947001729125,-4749.947001729125,0.0,0.0,0.0,34103.238589771514
2010-07-14,27817.336664063103,-3418.1980287464694,56958.947299309635,27817.336664063103,27817.336664063103,1036.7499073969818,1036.7499073969818,1036.7499073969818,5523.924267121853,5523.924267121853,5523.924267121853,-4487.174359724871,-4487.174359724871,-4487.174359724871,0.0,0.0,0.0,28854.086571460084
2010-07-15,27820.316006282734,7837.731876723182,65678.48602331789,27820.316006282734,27820.316006282734,7900.710281309113,7900.710281309113,7900.710281309113,12170.915161678005,12170.915161678005,12170.915161678005,-4270.20488036889,-4270.20488036889,-4270.20488036889,0.0,0.0,0.0,35721.02628759185
2010-07-16,27823.295348502357,-814.1591681031391,55953.3427613438,27823.295348502357,27823.295348502357,-697.1544044591313,-697.1544044591313,-697.1544044591313,3407.2293610972215,3407.2293610972215,3407.2293610972215,-4104.383765556353,-4104.383765556353,-4104.383765556353,0.0,0.0,0.0,27126.140944043225
2010-07-17,27826.274690721988,-33642.98735747718,23370.45434595961,27826.274690721988,27826.274690721988,-32072.218156968604,-32072.218156968604,-32072.218156968604,-28079.202161067882,-28079.202161067882,-28079.202161067882,-3993.015995900726,-3993.015995900726,-3993.015995900726,0.0,0.0,0.0,-4245.943466246616
2010-07-18,27829.25403294162,-17039.737490639942,39954.64260803122,27829.25403294162,27829.25403294162,-14526.328151863312,-14526.328151863312,-14526.328151863312,-10589.045029829666,-10589.045029829666,-10589.045029829666,-3937.283122033647,-3937.283122033647,-3937.283122033647,0.0,0.0,0.0,13302.925881078307
2010-07-19,27832.233375161246,571.2038616448456,58606.96362919059,27832.233375161246,27832.233375161246,2591.11633521366,2591.11633521366,2591.11633521366,6527.350131352351,6527.350131352351,6527.350131352351,-3936.233796138691,-3936.233796138691,-3936.233796138691,0.0,0.0,0.0,30423.349710374907
2010-07-20,27835.212717380877,5796.476495537112,62633.25907196544,27835.212717380877,27835.212717380877,7051.980162298098,7051.980162298098,7051.980162298098,11038.828269663136,11038.828269663136,11038.828269663136,-3986.848107365038,-3986.848107365038,-3986.848107365038,0.0,0.0,0.0,34887.19287967897
2010-07-21,27838.192059600507,924.0902464118125,56325.09114227885,27838.192059600507,27838.192059600507,1439.7509113685285,1439.7509113685285,1439.7509113685285,5523.924267103429,5523.924267103429,5523.924267103429,-4084.1733557349007,-4084.1733557349007,-4084.1733557349007,0.0,0.0,0.0,29277.942970969038
2010-07-22,27841.17140182013,5648.581946422625,61842.95626310531,27841.17140182013,27841.17140182013,7949.388616616302,7949.388616616302,7949.388616616302,12170.91516167363,12170.91516167363,12170.91516167363,-4221.52654505733,-4221.52654505733,-4221.52654505733,0.0,0.0,0.0,35790.56001843643
2010-07-23,27844.15074403976,-1052.8429642332185,57536.37247575631,27844.15074403976,27844.15074403976,-983.5273098097564,-983.5273098097564,-983.5273098097564,3407.229361062231,3407.229361062231,3407.229361062231,-4390.756670871987,-4390.756670871987,-4390.756670871987,0.0,0.0,0.0,26860.623434230005
2010-07-24,27847.130086259393,-35456.02140997785,23764.40100192862,27847.130086259393,27847.130086259393,-32661.760056769217,-32661.760056769217,-32661.760056769217,-28079.202161078145,-28079.202161078145,-28079.202161078145,-4582.557895691071,-4582.557895691071,-4582.557895691071,0.0,0.0,0.0,-4814.6299705098245
2010-07-25,27850.10942847902,-18278.674753323412,40342.117602922386,27850.10942847902,27850.10942847902,-15375.868033849118,-15375.868033849118,-15375.868033849118,-10589.04502992906,-10589.04502992906,-10589.04502992906,-4786.823003920054,-4786.823003920054,-4786.823003920054,0.0,0.0,0.0,12474.241394629902
2010-07-26,27853.088762249143,1626.5411416818786,57540.9703839975,27853.088762249143,27853.088762249143,1534.324963097484,1534.324963097484,1534.324963097484,6527.350131366261,6527.350131366261,6527.350131366261,-4993.025168268777,-4993.025168268777,-4993.025168268777,0.0,0.0,0.0,29387.413725346625
2010-07-27,27856.068096019262,6160.608899040703,61678.29477462358,27856.068096019262,27856.068096019262,5848.213187496144,5848.213187496144,5848.213187496144,11038.828269676382,11038.828269676382,11038.828269676382,-5190.6150821802385,-5190.6150821802385,-5190.6150821802385,0.0,0.0,0.0,33704.2812835154
2010-07-28,27859.047429789378,-1527.431063773162,58781.3595452001,27859.047429789378,27859.047429789378,154.50431561241797,154.50431561241797,154.50431561241797,5523.92426711436,5523.92426711436,5523.92426711436,-5369.419951501943,-5369.419951501943,-5369.419951501943,0.0,0.0,0.0,28013.551745401797
2010-07-29,27862.026763559497,4105.783816452508,63000.6062004816,27862.026763559497,27862.026763559497,6650.8844489570165,6650.8844489570165,6650.8844489570165,12170.915161696234,12170.915161696234,12170.915161696234,-5520.030712739218,-5520.030712739218,-5520.030712739218,0.0,0.0,0.0,34512.91121251651
2010-07-30,27865.00609732962,-3551.5984927175045,53952.366719752485,27865.00609732962,27865.00609732962,-2226.9347991220843,-2226.9347991220843,-2226.9347991220843,3407.2293611018918,3407.2293611018918,3407.2293611018918,-5634.164160223976,-5634.164160223976,-5634.164160223976,0.0,0.0,0.0,25638.071298207535
2010-07-31,27867.985431099736,-34284.507073242086,23832.557285787836,27867.985431099736,27867.985431099736,-33784.18957402188,-33784.18957402188,-33784.18957402188,-28079.202161064986,-28079.202161064986,-28079.202161064986,-5704.987412956901,-5704.987412956901,-5704.987412956901,0.0,0.0,0.0,-5916.204142922146
2010-08-01,27870.964764869856,-18333.282254016045,38916.89827601971,27870.964764869856,27870.964764869856,-16316.438341172205,-16316.438341172205,-16316.438341172205,-10589.045029905525,-10589.045029905525,-10589.045029905525,-5727.393311266679,-5727.393311266679,-5727.393311266679,0.0,0.0,0.0,11554.52642369765
2010-08-02,27873.94409863998,177.00396294204089,56697.19393376195,27873.94409863998,27873.94409863998,829.1332616759596,829.1332616759596,829.1332616759596,6527.350131380171,6527.350131380171,6527.350131380171,-5698.216869704211,-5698.216869704211,-5698.216869704211,0.0,0.0,0.0,28703.07736031594
2010-08-03,27876.923432410094,3422.0848509984444,62073.855495779855,27876.923432410094,27876.923432410094,5422.443491218847,5422.443491218847,5422.443491218847,11038.82826968963,11038.82826968963,11038.82826968963,-5616.384778470782,-5616.384778470782,-5616.384778470782,0.0,0.0,0.0,33299.36692362894
2010-08-04,27879.902766180214,-3251.129892449011,55095.08785903678,27879.902766180214,27879.902766180214,40.93218302310282,40.93218302310282,40.93218302310282,5523.924267125294,5523.924267125294,5523.924267125294,-5482.992084102191,-5482.992084102191,-5482.992084102191,0.0,0.0,0.0,27920.834949203316
2010-08-05,27882.88209995033,6286.930299717288,62292.02677192039,27882.88209995033,27882.88209995033,6869.612636848325,6869.612636848325,6869.612636848325,12170.915161660014,12170.915161660014,12170.915161660014,-5301.302524811689,-5301.302524811689,-5301.302524811689,0.0,0.0,0.0,34752.49473679865
2010-08-06,27885.86143372045,-2869.1716672495195,55941.55144174487,27885.86143372045,27885.86143372045,-1669.4421126252967,-1669.4421126252967,-1669.4421126252967,3407.2293610861607,3407.2293610861607,3407.2293610861607,-5076.671473711457,-5076.671473711457,-5076.671473711457,0.0,0.0,0.0,26216.419321095153
2010-08-07,27888.840767490572,-35963.62452080801,25367.05655605594,27888.840767490572,27888.840767490572,-32895.5951376252,-32895.5951376252,-32895.5951376252,-28079.202161067526,-28079.202161067526,-28079.202161067526,-4816.392976557675,-4816.392976557675,-4816.392976557675,0.0,0.0,0.0,-5006.754370134626
2010-08-08,27891.820101260688,-18006.612474442136,40223.05432519319,27891.820101260688,27891.820101260688,-15118.51990971397,-15118.51990971397,-15118.51990971397,-10589.04502988733,-10589.04502988733,-10589.04502988733,-4529.474879826644,-4529.474879826644,-4529.474879826644,0.0,0.0,0.0,12773.300191546718
2010-08-09,27894.799435030807,2352.2485071401516,62649.246960712626,27894.799435030807,27894.799435030807,2301.0016812924036,2301.0016812924036,2301.0016812924036,6527.350131376734,6527.350131376734,6527.350131376734,-4226.34845008433,-4226.34845008433,-4226.34845008433,0.0,0.0,0.0,30195.80111632321
2010-08-10,27897.77876880093,6702.205592676146,66461.8993914981,27897.77876880093,27897.77876880093,7120.307159494269,7120.307159494269,7120.307159494269,11038.828269695605,11038.828269695605,11038.828269695605,-3918.521110201335,-3918.521110201335,-3918.521110201335,0.0,0.0,0.0,35018.0859282952
2010-08-11,27900.758102571046,2369.115150998326,58258.32935015712,27900.758102571046,27900.758102571046,1905.7413771159238,1905.7413771159238,1905.7413771159238,5523.9242671128195,5523.9242671128195,5523.9242671128195,-3618.182889996896,-3618.182889996896,-3618.182889996896,0.0,0.0,0.0,29806.49947968697
2010-08-12,27903.737436341165,6589.290620042536,65765.69123924024,27903.737436341165,27903.737436341165,8833.136317557724,8833.136317557724,8833.136317557724,12170.91516168262,12170.91516168262,12170.91516168262,-3337.7788441248963,-3337.7788441248963,-3337.7788441248963,0.0,0.0,0.0,36736.87375389889
2010-08-13,27906.716770111285,425.08527471603963,56333.807107051995,27906.716770111285,27906.716770111285,317.66838747256986,317.66838747256986,317.66838747256986,3407.229361070429,3407.229361070429,3407.229361070429,-3089.560973597859,-3089.560973597859,-3089.560973597859,0.0,0.0,0.0,28224.385157583856
2010-08-14,27909.696103881408,-30425.496296609825,26382.715075237167,27909.696103881408,27909.696103881408,-30964.33621640488,-30964.33621640488,-30964.33621640488,-28079.20216107006,-28079.20216107006,-28079.20216107006,-2885.134055334817,-2885.134055334817,-2885.134055334817,0.0,0.0,0.0,-3054.6401125234734
2010-08-15,27912.675437651524,-14484.937533121518,44599.16466820579,27912.675437651524,27912.675437651524,-13324.055235594375,-13324.055235594375,-13324.055235594375,-10589.045029917248,-10589.045029917248,-10589.045029917248,-2735.0102056771243,-2735.0102056771243,-2735.0102056771243,0.0,0.0,0.0,14588.620202057149
2010-08-16,27915.654771421643,3121.874916684165,60139.479709958,27915.654771421643,27915.654771421643,3879.163170456294,3879.163170456294,3879.163170456294,6527.350131380558,6527.350131380558,6527.350131380558,-2648.186960924264,-2648.186960924264,-2648.186960924264,0.0,0.0,0.0,31794.817941877936
2010-08-17,27918.63410519176,7057.12295030951,64043.939005275664,27918.63410519176,27918.63410519176,8407.065121664407,8407.065121664407,8407.065121664407,11038.828269682934,11038.828269682934,11038.828269682934,-2631.7631480185255,-2631.7631480185255,-2631.7631480185255,0.0,0.0,0.0,36325.699226856166
2010-08-18,27921.613438961882,3701.5244011545037,59262.72869201341,27921.613438961882,27921.613438961882,2833.318415101448,2833.318415101448,2833.318415101448,5523.924267123753,5523.924267123753,5523.924267123753,-2690.605852022306,-2690.605852022306,-2690.605852022306,0.0,0.0,0.0,30754.93185406333
2010-08-19,27924.59276369731,9035.442601130331,65002.134742196904,27924.59276369731,27924.59276369731,9343.834771541598,9343.834771541598,9343.834771541598,12170.915161678247,12170.915161678247,12170.915161678247,-2827.0803901366503,-2827.0803901366503,-2827.0803901366503,0.0,0.0,0.0,37268.42753523891
2010-08-20,27927.572088432735,-1966.0758332797586,57671.88608557245,27927.572088432735,27927.572088432735,366.3759480215771,366.3759480215771,366.3759480215771,3407.229361035439,3407.229361035439,3407.229361035439,-3040.853413013862,-3040.853413013862,-3040.853413013862,0.0,0.0,0.0,28293.948036454312
2010-08-21,27930.551413168167,-33209.76341054756,24976.67743275004,27930.551413168167,27930.551413168167,-31407.979285936617,-31407.979285936617,-31407.979285936617,-28079.202161056906,-28079.202161056906,-28079.202161056906,-3328.7771248797076,-3328.7771248797076,-3328.7771248797076,0.0,0.0,0.0,-3477.4278727684505
2010-08-22,27933.53073790359,-15673.89178080001,41369.260268059734,27933.53073790359,27933.53073790359,-14273.905236532362,-14273.905236532362,-14273.905236532362,-10589.045029899049,-10589.045029899049,-10589.045029899049,-3684.8602066333156,-3684.8602066333156,-3684.8602066333156,0.0,0.0,0.0,13659.625501371229
2010-08-23,27936.510062639023,-602.1188759534741,60066.26354180472,27936.510062639023,27936.510062639023,2427.0217193521553,2427.0217193521553,2427.0217193521553,6527.350131377124,6527.350131377124,6527.350131377124,-4100.328412024968,-4100.328412024968,-4100.328412024968,0.0,0.0,0.0,30363.53178199118
2010-08-24,27939.489387374448,4678.025737595301,61761.36685363908,27939.489387374448,27939.489387374448,6475.0532048417035,6475.0532048417035,6475.0532048417035,11038.828269670263,11038.828269670263,11038.828269670263,-4563.775064828558,-4563.775064828558,-4563.775064828558,0.0,0.0,0.0,34414.54259221615
2010-08-25,27942.46871210988,-1067.8034721112326,55789.31560245069,27942.46871210988,27942.46871210988,462.5253696341529,462.5253696341529,462.5253696341529,5523.9242671346865,5523.9242671346865,5523.9242671346865,-5061.398897500533,-5061.398897500533,-5061.398897500533,0.0,0.0,0.0,28404.994081744033
2010-08-26,27945.448036845304,7352.4338241910855,64964.839496308465,27945.448036845304,27945.448036845304,6593.591237115448,6593.591237115448,6593.591237115448,12170.915161695983,12170.915161695983,12170.915161695983,-5577.323924580534,-5577.323924580534,-5577.323924580534,0.0,0.0,0.0,34539.03927396075
2010-08-27,27948.427361580736,-5583.782946431201,52548.63536773161,27948.427361580736,27948.427361580736,-2686.7640604005232,-2686.7640604005232,-2686.7640604005232,3407.2293610943584,3407.2293610943584,3407.2293610943584,-6093.993421494882,-6093.993421494882,-6093.993421494882,0.0,0.0,0.0,25261.66330118021
2010-08-28,27951.406686316164,-33962.18677957163,23533.621870123283,27951.406686316164,27951.406686316164,-34671.829824661385,-34671.829824661385,-34671.829824661385,-28079.2021610592,-28079.2021610592,-28079.2021610592,-6592.627663602189,-6592.627663602189,-6592.627663602189,0.0,0.0,0.0,-6720.423138345221
2010-08-29,27954.386011051596,-20404.41890427054,38551.407450534716,27954.386011051596,27954.386011051596,-17642.777976912635,-17642.777976912635,-17642.777976912635,-10589.045029880852,-10589.045029880852,-10589.045029880852,-7053.732947031784,-7053.732947031784,-7053.732947031784,0.0,0.0,0.0,10311.60803413896
2010-08-30,27957.36533578702,-627.9248465341361,57308.747902726514,27957.36533578702,27957.36533578702,-930.2974992712659,-930.2974992712659,-930.2974992712659,6527.350131391034,6527.350131391034,6527.350131391034,-7457.647630662299,-7457.647630662299,-7457.647630662299,0.0,0.0,0.0,27027.067836515755
2010-08-31,27960.344660522453,2696.0185805444885,61390.16527002701,27960.344660522453,27960.344660522453,3253.71870407863,3253.71870407863,3253.71870407863,11038.828269683509,11038.828269683509,11038.828269683509,-7785.109565604879,-7785.109565604879,-7785.109565604879,0.0,0.0,0.0,31214.063364601083
2010-09-01,27963.323985257877,-6309.6706229646525,53562.04595743195,27963.323985257877,27963.323985257877,-2493.9040939567103,-2493.9040939567103,-2493.9040939567103,5523.9242671045595,5523.9242671045595,5523.9242671045595,-8017.82836106127,-8017.82836106127,-8017.82836106127,0.0,0.0,0.0,25469.419891301168
2010-09-02,27966.30330999331,5284.031561996493,61066.38381860757,27966.30330999331,27966.30330999331,4031.8696553121545,4031.8696553121545,4031.8696553121545,12170.915161691612,12170.915161691612,12170.915161691612,-8139.045506379456,-8139.045506379456,-8139.045506379456,0.0,0.0,0.0,31998.172965305464
2010-09-03,27969.282634728734,-5109.534732716712,51353.66414050097,27969.282634728734,27969.282634728734,-4726.836086037876,-4726.836086037876,-4726.836086037876,3407.2293610593683,3407.2293610593683,3407.2293610593683,-8134.065447097246,-8134.065447097246,-8134.065447097246,0.0,0.0,0.0,23242.44654869086
2010-09-04,27972.261959464166,-35769.01799114405,20090.277644043268,27972.261959464166,27972.261959464166,-36069.94346179977,-36069.94346179977,-36069.94346179977,-28079.202161061734,-28079.202161061734,-28079.202161061734,-7990.741300738029,-7990.741300738029,-7990.741300738029,0.0,0.0,0.0,-8097.681502335603
2010-09-05,27975.24128419959,-17982.35682278861,37466.86768329007,27975.24128419959,27975.24128419959,-18288.945014140947,-18288.945014140947,-18288.945014140947,-10589.045029862655,-10589.045029862655,-10589.045029862655,-7699.899984278292,-7699.899984278292,-7699.899984278292,0.0,0.0,0.0,9686.296270058643
2010-09-06,27978.22060893502,566.7112759905896,57099.468009351105,27978.22060893502,27978.22060893502,-728.342950709452,-728.342950709452,-728.342950709452,6527.3501313601655,6527.3501313601655,6527.3501313601655,-7255.693082069617,-7255.693082069617,-7255.693082069617,0.0,0.0,0.0,27249.877658225567
2010-09-07,27981.19993367045,6996.015548975299,61955.15984321991,27981.19993367045,27981.19993367045,4382.966500718022,4382.966500718022,4382.966500718022,11038.828269663567,11038.828269663567,11038.828269663567,-6655.861768945546,-6655.861768945546,-6655.861768945546,0.0,0.0,0.0,32364.166434388473
2010-09-08,27984.179258405875,-1087.636151213581,54915.41159968125,27984.179258405875,27984.179258405875,-377.98219610310593,-377.98219610310593,-377.98219610310593,5523.924267144846,5523.924267144846,5523.924267144846,-5901.906463247953,-5901.906463247953,-5901.906463247953,0.0,0.0,0.0,27606.19706230277
